region,country,state,city,month,day,year,avgtemperature
Europe,Macedonia,NULL,Skopje,3,1,1995,42.9
Europe,Macedonia,NULL,Skopje,4,1,1995,39
Europe,The Netherlands,NULL,Amsterdam,1,1,1995,37.6
Europe,The Netherlands,NULL,Amsterdam,3,1,1995,47.3
Europe,The Netherlands,NULL,Amsterdam,4,1,1995,52.4
Europe,The Netherlands,NULL,Amsterdam,5,1,1995,53.2
Europe,The Netherlands,NULL,Amsterdam,9,1,1995,60
Europe,The Netherlands,NULL,Amsterdam,10,1,1995,53.9
Europe,The Netherlands,NULL,Amsterdam,11,1,1995,49.7
Europe,The Netherlands,NULL,Amsterdam,6,1,1995,53.3
Europe,The Netherlands,NULL,Amsterdam,7,1,1995,62.1
Europe,The Netherlands,NULL,Amsterdam,8,1,1995,77.8
Europe,The Netherlands,NULL,Amsterdam,12,1,1995,37
Europe,The Netherlands,NULL,Amsterdam,2,1,1995,49.6
Europe,Norway,NULL,Oslo,5,1,1995,40.6
Europe,Norway,NULL,Oslo,6,1,1995,60.4
Europe,Norway,NULL,Oslo,7,1,1995,52.1
Europe,Norway,NULL,Oslo,8,1,1995,70.1
Europe,Norway,NULL,Oslo,1,1,1995,24
Europe,Norway,NULL,Oslo,2,1,1995,30.8
Europe,Norway,NULL,Oslo,3,1,1995,34.5
Europe,Norway,NULL,Oslo,4,1,1995,38.1
Europe,Norway,NULL,Oslo,9,1,1995,56.5
Europe,Norway,NULL,Oslo,10,1,1995,36.2
Europe,Norway,NULL,Oslo,11,1,1995,29
Europe,Norway,NULL,Oslo,12,1,1995,22.2
Europe,Poland,NULL,Warsaw,1,1,1995,35.4
Europe,Poland,NULL,Warsaw,3,1,1995,44.8
Europe,Poland,NULL,Warsaw,4,1,1995,35.1
Europe,Poland,NULL,Warsaw,5,1,1995,45.3
Europe,Poland,NULL,Warsaw,6,1,1995,72.8
Europe,Poland,NULL,Warsaw,10,1,1995,43.2
Europe,Poland,NULL,Warsaw,11,1,1995,43.4
Europe,Poland,NULL,Warsaw,12,1,1995,26.2
Europe,Poland,NULL,Warsaw,7,1,1995,68.3
Europe,Poland,NULL,Warsaw,8,1,1995,66.8
Europe,Poland,NULL,Warsaw,9,1,1995,56.6
Europe,Poland,NULL,Warsaw,2,1,1995,33.2
Europe,Portugal,NULL,Lisbon,1,1,1995,53.5
Europe,Portugal,NULL,Lisbon,2,1,1995,56.9
Europe,Portugal,NULL,Lisbon,3,1,1995,53.2
Europe,Portugal,NULL,Lisbon,4,1,1995,65.1
Europe,Portugal,NULL,Lisbon,12,1,1995,53
Europe,Portugal,NULL,Lisbon,8,1,1995,69.8
Europe,Portugal,NULL,Lisbon,9,1,1995,75.9
Europe,Portugal,NULL,Lisbon,10,1,1995,69.2
Europe,Portugal,NULL,Lisbon,11,1,1995,69.4
Europe,Portugal,NULL,Lisbon,5,1,1995,67.2
Europe,Portugal,NULL,Lisbon,6,1,1995,68
Europe,Portugal,NULL,Lisbon,7,1,1995,69.3
Europe,Romania,NULL,Bucharest,1,1,1995,33.3
Europe,Romania,NULL,Bucharest,2,1,1995,30
Europe,Romania,NULL,Bucharest,10,1,1995,47.8
Europe,Romania,NULL,Bucharest,11,1,1995,49
Europe,Romania,NULL,Bucharest,12,1,1995,31
Europe,Romania,NULL,Bucharest,6,1,1995,75.1
Europe,Romania,NULL,Bucharest,7,1,1995,75
Europe,Romania,NULL,Bucharest,8,1,1995,72.5
Europe,Romania,NULL,Bucharest,9,1,1995,58.1
Europe,Romania,NULL,Bucharest,3,1,1995,44.6
Europe,Romania,NULL,Bucharest,4,1,1995,40.3
Europe,Romania,NULL,Bucharest,5,1,1995,59.8
Europe,Russia,NULL,Moscow,1,1,1995,32.3
Europe,Russia,NULL,Moscow,2,1,1995,16.9
Europe,Russia,NULL,Moscow,3,1,1995,34.9
Europe,Russia,NULL,Moscow,11,1,1995,22.8
Europe,Russia,NULL,Moscow,12,1,1995,24.3
Europe,Russia,NULL,Moscow,4,1,1995,31.1
Europe,Russia,NULL,Moscow,5,1,1995,36.6
Europe,Russia,NULL,Moscow,6,1,1995,72.6
Europe,Russia,NULL,Moscow,7,1,1995,61.1
Europe,Russia,NULL,Moscow,8,1,1995,63.8
Europe,Russia,NULL,Moscow,9,1,1995,64.4
Europe,Russia,NULL,Moscow,10,1,1995,45.1
Europe,Russia,NULL,Yerevan,5,1,1995,60.2
Europe,Russia,NULL,Yerevan,6,1,1995,75.2
Europe,Russia,NULL,Yerevan,7,1,1995,73.3
Europe,Russia,NULL,Yerevan,8,1,1995,84.7
Europe,Russia,NULL,Yerevan,12,1,1995,35.1
Europe,Russia,NULL,Yerevan,1,1,1995,32.7
Europe,Russia,NULL,Yerevan,9,1,1995,81.2
Europe,Russia,NULL,Yerevan,10,1,1995,66.7
Europe,Russia,NULL,Yerevan,11,1,1995,45
Europe,Serbia-Montenegro,NULL,Pristina,5,1,1995,55.1
Europe,Serbia-Montenegro,NULL,Pristina,6,1,1995,68
Europe,Serbia-Montenegro,NULL,Pristina,7,1,1995,68.3
Europe,Serbia-Montenegro,NULL,Pristina,11,1,1995,51.5
Europe,Serbia-Montenegro,NULL,Pristina,12,1,1995,37
Europe,Slovakia,NULL,Bratislava,4,1,1995,40.7
Europe,Slovakia,NULL,Bratislava,5,1,1995,59.1
Europe,Slovakia,NULL,Bratislava,6,1,1995,64.9
Europe,Slovakia,NULL,Bratislava,11,1,1995,47.1
Europe,Slovakia,NULL,Bratislava,12,1,1995,36.5
Europe,Serbia-Montenegro,NULL,Pristina,1,1,1995,43.5
Europe,Serbia-Montenegro,NULL,Pristina,2,1,1995,27.6
Europe,Serbia-Montenegro,NULL,Pristina,3,1,1995,37.2
Europe,Serbia-Montenegro,NULL,Pristina,4,1,1995,31.6
Europe,Serbia-Montenegro,NULL,Pristina,8,1,1995,67.8
Europe,Serbia-Montenegro,NULL,Pristina,9,1,1995,52.2
Europe,Serbia-Montenegro,NULL,Pristina,10,1,1995,43.7
Europe,Slovakia,NULL,Bratislava,1,1,1995,36.4
Europe,Slovakia,NULL,Bratislava,2,1,1995,33.1
Europe,Slovakia,NULL,Bratislava,3,1,1995,41.6
Europe,Slovakia,NULL,Bratislava,7,1,1995,75.1
Europe,Slovakia,NULL,Bratislava,8,1,1995,75.6
Europe,Slovakia,NULL,Bratislava,9,1,1995,51.3
Europe,Slovakia,NULL,Bratislava,10,1,1995,47.2
Europe,Spain,NULL,Barcelona,2,1,1995,50.2
Europe,Spain,NULL,Barcelona,3,1,1995,50.7
Europe,Spain,NULL,Barcelona,4,1,1995,54.5
Europe,Spain,NULL,Barcelona,9,1,1995,73.3
Europe,Spain,NULL,Barcelona,10,1,1995,67.9
Europe,Spain,NULL,Barcelona,11,1,1995,65
Europe,Spain,NULL,Barcelona,1,1,1995,50.8
Europe,Spain,NULL,Barcelona,5,1,1995,60.7
Europe,Spain,NULL,Barcelona,6,1,1995,65.2
Europe,Spain,NULL,Barcelona,7,1,1995,74.6
Europe,Spain,NULL,Barcelona,8,1,1995,77.6
Europe,Spain,NULL,Barcelona,12,1,1995,54.9
Europe,Russia,NULL,Yerevan,2,1,1995,29.2
Europe,Spain,NULL,Bilbao,1,1,1995,44.3
Europe,Spain,NULL,Bilbao,2,1,1995,54.3
Europe,Spain,NULL,Bilbao,7,1,1995,69.3
Europe,Spain,NULL,Bilbao,8,1,1995,70.5
Europe,Spain,NULL,Bilbao,9,1,1995,66.7
Europe,Spain,NULL,Bilbao,10,1,1995,66.4
Europe,Spain,NULL,Bilbao,11,1,1995,66.2
Europe,Spain,NULL,Bilbao,12,1,1995,51.3
Europe,Spain,NULL,Bilbao,3,1,1995,43.7
Europe,Spain,NULL,Bilbao,4,1,1995,48.6
Europe,Spain,NULL,Bilbao,5,1,1995,60.6
Europe,Spain,NULL,Bilbao,6,1,1995,58.5
Europe,Russia,NULL,Yerevan,3,1,1995,36.2
Europe,Russia,NULL,Yerevan,4,1,1995,54.4
Europe,Spain,NULL,Madrid,6,1,1995,64.4
Europe,Spain,NULL,Madrid,7,1,1995,74.4
Europe,Spain,NULL,Madrid,8,1,1995,84
Europe,Spain,NULL,Madrid,9,1,1995,76.8
Europe,Spain,NULL,Madrid,1,1,1995,45.9
Europe,Spain,NULL,Madrid,10,1,1995,70.5
Europe,Spain,NULL,Madrid,11,1,1995,59
Europe,Spain,NULL,Madrid,12,1,1995,47.1
Europe,Spain,NULL,Madrid,2,1,1995,42.5
Europe,Spain,NULL,Madrid,3,1,1995,49.4
Europe,Spain,NULL,Madrid,4,1,1995,54.3
Europe,Spain,NULL,Madrid,5,1,1995,67.7
Europe,Sweden,NULL,Stockholm,1,1,1995,31.3
Europe,Sweden,NULL,Stockholm,2,1,1995,35.6
Europe,Sweden,NULL,Stockholm,3,1,1995,40
Europe,Sweden,NULL,Stockholm,4,1,1995,41.4
Europe,Sweden,NULL,Stockholm,12,1,1995,28.3
Europe,Sweden,NULL,Stockholm,8,1,1995,72.5
Europe,Sweden,NULL,Stockholm,9,1,1995,56
Europe,Sweden,NULL,Stockholm,10,1,1995,42
Europe,Sweden,NULL,Stockholm,11,1,1995,31.8
Europe,Sweden,NULL,Stockholm,5,1,1995,40.3
Europe,Sweden,NULL,Stockholm,6,1,1995,65.5
Europe,Sweden,NULL,Stockholm,7,1,1995,55.7
Europe,Switzerland,NULL,Bern,1,1,1995,35.4
Europe,Switzerland,NULL,Bern,2,1,1995,36.3
Europe,Switzerland,NULL,Bern,10,1,1995,51.3
Europe,Switzerland,NULL,Bern,11,1,1995,49.1
Europe,Switzerland,NULL,Bern,12,1,1995,32.7
Europe,Switzerland,NULL,Bern,6,1,1995,51.2
Europe,Switzerland,NULL,Bern,7,1,1995,70.6
Europe,Switzerland,NULL,Bern,8,1,1995,74.2
Europe,Switzerland,NULL,Bern,9,1,1995,52.8
Europe,Switzerland,NULL,Bern,3,1,1995,41.8
Europe,Switzerland,NULL,Bern,4,1,1995,40.5
Europe,Switzerland,NULL,Bern,5,1,1995,55.6
Europe,Switzerland,NULL,Geneva,1,1,1995,37.4
Europe,Switzerland,NULL,Geneva,4,1,1995,44.8
Europe,Switzerland,NULL,Geneva,5,1,1995,53.6
Europe,Switzerland,NULL,Geneva,6,1,1995,53.2
Europe,Switzerland,NULL,Geneva,7,1,1995,74
Europe,Switzerland,NULL,Geneva,8,1,1995,73.4
Europe,Switzerland,NULL,Geneva,9,1,1995,55.7
Europe,Switzerland,NULL,Geneva,10,1,1995,55.3
Europe,Switzerland,NULL,Geneva,11,1,1995,52.3
Europe,Switzerland,NULL,Geneva,12,1,1995,36.8
Europe,Switzerland,NULL,Geneva,2,1,1995,37.7
Europe,Switzerland,NULL,Geneva,3,1,1995,41.9
Europe,Switzerland,NULL,Zurich,1,1,1995,34.3
Europe,Switzerland,NULL,Zurich,2,1,1995,39.1
Europe,Switzerland,NULL,Zurich,3,1,1995,40.6
Europe,Switzerland,NULL,Zurich,4,1,1995,37.6
Europe,Switzerland,NULL,Zurich,5,1,1995,54.7
Europe,Switzerland,NULL,Zurich,6,1,1995,50.6
Europe,Switzerland,NULL,Zurich,7,1,1995,71.7
Europe,Switzerland,NULL,Zurich,8,1,1995,70.9
Europe,Switzerland,NULL,Zurich,9,1,1995,52
Europe,Switzerland,NULL,Zurich,10,1,1995,48.5
Europe,Switzerland,NULL,Zurich,11,1,1995,50.4
Europe,Switzerland,NULL,Zurich,12,1,1995,36.5
Europe,Ukraine,NULL,Kiev,1,1,1995,36.6
Europe,Ukraine,NULL,Kiev,4,1,1995,38.1
Europe,Ukraine,NULL,Kiev,5,1,1995,49.1
Europe,Ukraine,NULL,Kiev,6,1,1995,74.2
Europe,Ukraine,NULL,Kiev,7,1,1995,65.9
Europe,Ukraine,NULL,Kiev,8,1,1995,71.2
Europe,Ukraine,NULL,Kiev,9,1,1995,58.9
Europe,Ukraine,NULL,Kiev,10,1,1995,46.9
Europe,Ukraine,NULL,Kiev,11,1,1995,40.1
Europe,Ukraine,NULL,Kiev,12,1,1995,25.9
Europe,Ukraine,NULL,Kiev,2,1,1995,25.5
Europe,Ukraine,NULL,Kiev,3,1,1995,42.9
Europe,United Kingdom,NULL,Belfast,1,1,1995,34.7
Europe,United Kingdom,NULL,Belfast,2,1,1995,44.2
Europe,United Kingdom,NULL,Belfast,9,1,1995,64.5
Europe,United Kingdom,NULL,Belfast,10,1,1995,57.3
Europe,United Kingdom,NULL,Belfast,11,1,1995,53.7
Europe,United Kingdom,NULL,Belfast,3,1,1995,38.2
Europe,United Kingdom,NULL,Belfast,4,1,1995,60
Europe,United Kingdom,NULL,Belfast,5,1,1995,55.4
Europe,United Kingdom,NULL,Belfast,12,1,1995,52.6
Europe,United Kingdom,NULL,Belfast,6,1,1995,54.9
Europe,United Kingdom,NULL,Belfast,7,1,1995,63.4
Europe,United Kingdom,NULL,Belfast,8,1,1995,71.1
Europe,United Kingdom,NULL,London,1,1,1995,34.2
Europe,United Kingdom,NULL,London,4,1,1995,56.2
Europe,United Kingdom,NULL,London,5,1,1995,56
Europe,United Kingdom,NULL,London,6,1,1995,56.7
Europe,United Kingdom,NULL,London,7,1,1995,62.7
Europe,United Kingdom,NULL,London,8,1,1995,80
Europe,United Kingdom,NULL,London,9,1,1995,63.2
Europe,United Kingdom,NULL,London,10,1,1995,60.5
Europe,United Kingdom,NULL,London,11,1,1995,48.5
Europe,United Kingdom,NULL,London,12,1,1995,46.9
Europe,United Kingdom,NULL,London,2,1,1995,50.1
Europe,United Kingdom,NULL,London,3,1,1995,45.9
Europe,Yugoslavia,NULL,Belgrade,1,1,1995,37
Europe,Yugoslavia,NULL,Belgrade,3,1,1995,47.3
Europe,Yugoslavia,NULL,Belgrade,4,1,1995,38
Europe,Yugoslavia,NULL,Belgrade,5,1,1995,62
Europe,Yugoslavia,NULL,Belgrade,6,1,1995,67.6
Europe,Yugoslavia,NULL,Belgrade,7,1,1995,74.5
Europe,Yugoslavia,NULL,Belgrade,8,1,1995,73.6
Europe,Yugoslavia,NULL,Belgrade,9,1,1995,60
Europe,Yugoslavia,NULL,Belgrade,10,1,1995,50.5
Europe,Yugoslavia,NULL,Belgrade,11,1,1995,49.7
Europe,Yugoslavia,NULL,Belgrade,12,1,1995,38.6
Europe,Yugoslavia,NULL,Belgrade,2,1,1995,31.3
Middle East,Bahrain,NULL,Manama,1,1,1995,64
Middle East,Bahrain,NULL,Manama,2,1,1995,65
Middle East,Bahrain,NULL,Manama,3,1,1995,64
Middle East,Bahrain,NULL,Manama,11,1,1995,80.5
Middle East,Bahrain,NULL,Manama,12,1,1995,69.4
Middle East,Bahrain,NULL,Manama,4,1,1995,73.3
Middle East,Bahrain,NULL,Manama,5,1,1995,82.9
Middle East,Bahrain,NULL,Manama,6,1,1995,91.4
Middle East,Bahrain,NULL,Manama,7,1,1995,92.8
Middle East,Bahrain,NULL,Manama,8,1,1995,91.8
Middle East,Bahrain,NULL,Manama,9,1,1995,92.4
Middle East,Bahrain,NULL,Manama,10,1,1995,84.5
Middle East,Israel,NULL,Tel Aviv,1,1,1995,57.3
Middle East,Israel,NULL,Tel Aviv,5,1,1995,67.6
Middle East,Israel,NULL,Tel Aviv,6,1,1995,73
Middle East,Israel,NULL,Tel Aviv,7,1,1995,82.4
Middle East,Israel,NULL,Tel Aviv,8,1,1995,81.4
Middle East,Israel,NULL,Tel Aviv,12,1,1995,-99
Middle East,Israel,NULL,Tel Aviv,9,1,1995,-99
Middle East,Israel,NULL,Tel Aviv,10,1,1995,-99
Middle East,Israel,NULL,Tel Aviv,11,1,1995,-99
Middle East,Jordan,NULL,Amman,4,1,1995,64.7
Middle East,Jordan,NULL,Amman,5,1,1995,71.2
Middle East,Jordan,NULL,Amman,6,1,1995,69
Middle East,Jordan,NULL,Amman,7,1,1995,80.6
Middle East,Jordan,NULL,Amman,11,1,1995,65.2
Middle East,Jordan,NULL,Amman,12,1,1995,50.5
Middle East,Jordan,NULL,Amman,1,1,1995,48.3
Middle East,Jordan,NULL,Amman,2,1,1995,50.2
Middle East,Jordan,NULL,Amman,3,1,1995,52.1
Middle East,Jordan,NULL,Amman,8,1,1995,80.5
Middle East,Jordan,NULL,Amman,9,1,1995,75.7
Middle East,Jordan,NULL,Amman,10,1,1995,79.3
Middle East,Israel,NULL,Tel Aviv,2,1,1995,58.6
Middle East,Israel,NULL,Tel Aviv,3,1,1995,57.6
Middle East,Israel,NULL,Tel Aviv,4,1,1995,65.1
Middle East,Kuwait,NULL,Kuwait,2,1,1995,62
Middle East,Kuwait,NULL,Kuwait,3,1,1995,59.6
Middle East,Kuwait,NULL,Kuwait,4,1,1995,74.1
Middle East,Kuwait,NULL,Kuwait,5,1,1995,86.9
Middle East,Kuwait,NULL,Kuwait,1,1,1995,55.4
Middle East,Kuwait,NULL,Kuwait,9,1,1995,96.9
Middle East,Kuwait,NULL,Kuwait,10,1,1995,83.4
Middle East,Kuwait,NULL,Kuwait,11,1,1995,77.8
Middle East,Kuwait,NULL,Kuwait,12,1,1995,59.2
Middle East,Kuwait,NULL,Kuwait,6,1,1995,92.5
Middle East,Kuwait,NULL,Kuwait,7,1,1995,98.1
Middle East,Kuwait,NULL,Kuwait,8,1,1995,105.2
Middle East,Lebanon,NULL,Beirut,1,1,1995,60.2
Middle East,Lebanon,NULL,Beirut,2,1,1995,57.3
Middle East,Lebanon,NULL,Beirut,10,1,1995,77.8
Middle East,Lebanon,NULL,Beirut,11,1,1995,70.3
Middle East,Lebanon,NULL,Beirut,12,1,1995,60.2
Middle East,Lebanon,NULL,Beirut,7,1,1995,82
Middle East,Lebanon,NULL,Beirut,8,1,1995,83.6
Middle East,Lebanon,NULL,Beirut,9,1,1995,79.3
Middle East,Lebanon,NULL,Beirut,3,1,1995,60
Middle East,Lebanon,NULL,Beirut,4,1,1995,66.7
Middle East,Lebanon,NULL,Beirut,5,1,1995,69.2
Middle East,Lebanon,NULL,Beirut,6,1,1995,74.4
Middle East,Oman,NULL,Muscat,1,1,1995,-99
Middle East,Oman,NULL,Muscat,5,1,1995,-99
Middle East,Oman,NULL,Muscat,6,1,1995,-99
Middle East,Oman,NULL,Muscat,7,1,1995,-99
Middle East,Oman,NULL,Muscat,8,1,1995,-99
Middle East,Oman,NULL,Muscat,9,1,1995,-99
Middle East,Oman,NULL,Muscat,10,1,1995,93.1
Middle East,Oman,NULL,Muscat,11,1,1995,-99
Middle East,Oman,NULL,Muscat,12,1,1995,-99
Middle East,Oman,NULL,Muscat,2,1,1995,-99
Middle East,Oman,NULL,Muscat,3,1,1995,-99
Middle East,Oman,NULL,Muscat,4,1,1995,-99
Middle East,Qatar,NULL,Doha,1,1,1995,65.4
Middle East,Qatar,NULL,Doha,4,1,1995,75.9
Middle East,Qatar,NULL,Doha,5,1,1995,81.2
Middle East,Qatar,NULL,Doha,6,1,1995,94.3
Middle East,Qatar,NULL,Doha,11,1,1995,81.3
Middle East,Qatar,NULL,Doha,12,1,1995,70.7
Middle East,Qatar,NULL,Doha,7,1,1995,95
Middle East,Qatar,NULL,Doha,8,1,1995,93.3
Middle East,Qatar,NULL,Doha,9,1,1995,94.2
Middle East,Qatar,NULL,Doha,10,1,1995,86.5
Middle East,Qatar,NULL,Doha,2,1,1995,65.8
Middle East,Qatar,NULL,Doha,3,1,1995,64.9
Middle East,Saudi Arabia,NULL,Dhahran,1,1,1995,60.9
Middle East,Saudi Arabia,NULL,Dhahran,8,1,1995,95
Middle East,Saudi Arabia,NULL,Dhahran,9,1,1995,91.9
Middle East,Saudi Arabia,NULL,Dhahran,10,1,1995,84.4
Middle East,Saudi Arabia,NULL,Dhahran,2,1,1995,64.3
Middle East,Saudi Arabia,NULL,Dhahran,3,1,1995,63.4
Middle East,Saudi Arabia,NULL,Dhahran,4,1,1995,76
Middle East,Saudi Arabia,NULL,Dhahran,11,1,1995,80
Middle East,Saudi Arabia,NULL,Dhahran,12,1,1995,66
Middle East,Saudi Arabia,NULL,Dhahran,5,1,1995,85.9
Middle East,Saudi Arabia,NULL,Dhahran,6,1,1995,92.8
Middle East,Saudi Arabia,NULL,Dhahran,7,1,1995,93.9
Middle East,Saudi Arabia,NULL,Riyadh,1,1,1995,54.9
Middle East,Saudi Arabia,NULL,Riyadh,6,1,1995,93.3
Middle East,Saudi Arabia,NULL,Riyadh,7,1,1995,91
Middle East,Saudi Arabia,NULL,Riyadh,8,1,1995,98.8
Middle East,Saudi Arabia,NULL,Riyadh,3,1,1995,60.3
Middle East,Saudi Arabia,NULL,Riyadh,4,1,1995,75.2
Middle East,Saudi Arabia,NULL,Riyadh,5,1,1995,85.6
Middle East,Saudi Arabia,NULL,Riyadh,9,1,1995,91.2
Middle East,Saudi Arabia,NULL,Riyadh,10,1,1995,82.6
Middle East,Saudi Arabia,NULL,Riyadh,11,1,1995,74.8
Middle East,Saudi Arabia,NULL,Riyadh,12,1,1995,63.1
Middle East,Saudi Arabia,NULL,Riyadh,2,1,1995,66.6
Middle East,Syria,NULL,Damascus,5,1,1995,66
Middle East,Syria,NULL,Damascus,6,1,1995,70.1
Middle East,Syria,NULL,Damascus,7,1,1995,80.2
Middle East,Syria,NULL,Damascus,8,1,1995,80.6
Middle East,Syria,NULL,Damascus,9,1,1995,77.9
Middle East,Syria,NULL,Damascus,10,1,1995,77.4
Middle East,Syria,NULL,Damascus,11,1,1995,65.5
Middle East,Syria,NULL,Damascus,12,1,1995,42.6
Middle East,Syria,NULL,Damascus,2,1,1995,46.5
Middle East,Syria,NULL,Damascus,3,1,1995,49.5
Middle East,Syria,NULL,Damascus,4,1,1995,60.7
Middle East,Turkey,NULL,Ankara,1,1,1995,46.2
Middle East,Turkey,NULL,Ankara,3,1,1995,39.6
Middle East,Turkey,NULL,Ankara,4,1,1995,34.1
Middle East,Turkey,NULL,Ankara,5,1,1995,53.7
Middle East,Turkey,NULL,Ankara,10,1,1995,55.4
Middle East,Turkey,NULL,Ankara,11,1,1995,41.5
Middle East,Turkey,NULL,Ankara,12,1,1995,34.4
Middle East,Turkey,NULL,Ankara,6,1,1995,65.2
Middle East,Turkey,NULL,Ankara,7,1,1995,62.8
Middle East,Turkey,NULL,Ankara,8,1,1995,76.9
Middle East,Turkey,NULL,Ankara,9,1,1995,70.1
Middle East,Turkey,NULL,Ankara,2,1,1995,37.1
Middle East,Turkey,NULL,Istanbul,1,1,1995,55
Middle East,Turkey,NULL,Istanbul,2,1,1995,42.1
Middle East,Turkey,NULL,Istanbul,3,1,1995,46.1
Middle East,Turkey,NULL,Istanbul,11,1,1995,58.1
Middle East,Turkey,NULL,Istanbul,12,1,1995,48.7
Middle East,Turkey,NULL,Istanbul,8,1,1995,76.6
Middle East,Turkey,NULL,Istanbul,9,1,1995,73.6
Middle East,Turkey,NULL,Istanbul,10,1,1995,59
Middle East,Turkey,NULL,Istanbul,4,1,1995,41
Middle East,Turkey,NULL,Istanbul,5,1,1995,58.5
Middle East,Turkey,NULL,Istanbul,6,1,1995,68.8
Middle East,Turkey,NULL,Istanbul,7,1,1995,75.7
Middle East,United Arab Emirates,NULL,Abu Dhabi,1,1,1995,64
Middle East,United Arab Emirates,NULL,Abu Dhabi,8,1,1995,96.3
Middle East,United Arab Emirates,NULL,Abu Dhabi,9,1,1995,91.7
Middle East,United Arab Emirates,NULL,Abu Dhabi,10,1,1995,85.6
Middle East,United Arab Emirates,NULL,Abu Dhabi,11,1,1995,78.1
Middle East,United Arab Emirates,NULL,Abu Dhabi,12,1,1995,70.8
Middle East,United Arab Emirates,NULL,Abu Dhabi,5,1,1995,78.4
Middle East,United Arab Emirates,NULL,Abu Dhabi,6,1,1995,90
Middle East,United Arab Emirates,NULL,Abu Dhabi,7,1,1995,90.3
Middle East,United Arab Emirates,NULL,Abu Dhabi,2,1,1995,64.9
Middle East,United Arab Emirates,NULL,Abu Dhabi,3,1,1995,66.4
Middle East,United Arab Emirates,NULL,Abu Dhabi,4,1,1995,70.3
Middle East,United Arab Emirates,NULL,Dubai,1,1,1995,67.7
Middle East,United Arab Emirates,NULL,Dubai,2,1,1995,66.5
Middle East,United Arab Emirates,NULL,Dubai,3,1,1995,67.6
Middle East,United Arab Emirates,NULL,Dubai,10,1,1995,86.7
Middle East,United Arab Emirates,NULL,Dubai,11,1,1995,79.8
Middle East,United Arab Emirates,NULL,Dubai,12,1,1995,72.3
Middle East,United Arab Emirates,NULL,Dubai,4,1,1995,71.7
Middle East,United Arab Emirates,NULL,Dubai,5,1,1995,78
Middle East,United Arab Emirates,NULL,Dubai,6,1,1995,89.1
Middle East,United Arab Emirates,NULL,Dubai,7,1,1995,89.6
North America,Canada,NULL,Calgary,1,1,1995,12.6
North America,Canada,NULL,Calgary,2,1,1995,43.9
North America,Canada,NULL,Calgary,7,1,1995,58.9
North America,Canada,NULL,Calgary,8,1,1995,59.9
North America,Canada,NULL,Calgary,9,1,1995,58.3
North America,Canada,NULL,Calgary,3,1,1995,10.1
North America,Canada,NULL,Calgary,4,1,1995,51.4
North America,Canada,NULL,Calgary,5,1,1995,35.3
North America,Canada,NULL,Calgary,6,1,1995,59.5
North America,Canada,NULL,Calgary,10,1,1995,45.6
North America,Canada,NULL,Calgary,11,1,1995,15
North America,Canada,NULL,Calgary,12,1,1995,14.9
North America,Canada,NULL,Edmonton,1,1,1995,9.5
North America,Canada,NULL,Edmonton,2,1,1995,34.6
North America,Canada,NULL,Edmonton,6,1,1995,61.2
North America,Canada,NULL,Edmonton,7,1,1995,63.1
North America,Canada,NULL,Edmonton,8,1,1995,58.4
North America,Canada,NULL,Edmonton,12,1,1995,11.7
North America,Canada,NULL,Edmonton,3,1,1995,6.1
North America,Canada,NULL,Edmonton,4,1,1995,39.1
North America,Canada,NULL,Edmonton,5,1,1995,39
North America,Canada,NULL,Edmonton,9,1,1995,60.3
North America,Canada,NULL,Edmonton,10,1,1995,47.8
North America,Canada,NULL,Edmonton,11,1,1995,17
North America,Canada,NULL,Halifax,2,1,1995,23.4
North America,Canada,NULL,Halifax,3,1,1995,27
North America,Canada,NULL,Halifax,4,1,1995,33.2
North America,Canada,NULL,Halifax,8,1,1995,76.7
North America,Canada,NULL,Halifax,9,1,1995,59.7
North America,Canada,NULL,Halifax,10,1,1995,53.8
North America,Canada,NULL,Halifax,11,1,1995,33.7
North America,Canada,NULL,Halifax,1,1,1995,27
North America,Canada,NULL,Halifax,5,1,1995,40.2
North America,Canada,NULL,Halifax,6,1,1995,52.8
North America,Canada,NULL,Halifax,7,1,1995,54.4
North America,Canada,NULL,Halifax,12,1,1995,20.8
North America,Canada,NULL,Montreal,5,1,1995,51.7
North America,Canada,NULL,Montreal,6,1,1995,69.8
North America,Canada,NULL,Montreal,7,1,1995,74.3
North America,Canada,NULL,Montreal,11,1,1995,36.6
North America,Canada,NULL,Montreal,12,1,1995,28.2
North America,Canada,NULL,Montreal,1,1,1995,19.9
North America,Canada,NULL,Montreal,2,1,1995,32.7
North America,Canada,NULL,Montreal,3,1,1995,20.6
North America,Canada,NULL,Montreal,4,1,1995,31.2
North America,Canada,NULL,Montreal,8,1,1995,76.7
North America,Canada,NULL,Montreal,9,1,1995,67.8
North America,Canada,NULL,Montreal,10,1,1995,58.2
North America,Canada,NULL,Ottawa,2,1,1995,31.8
North America,Canada,NULL,Ottawa,3,1,1995,23.4
North America,Canada,NULL,Ottawa,4,1,1995,31
North America,Canada,NULL,Ottawa,9,1,1995,66.1
North America,Canada,NULL,Ottawa,10,1,1995,57.8
North America,Canada,NULL,Ottawa,11,1,1995,33.2
North America,Canada,NULL,Quebec,1,1,1995,18
North America,Canada,NULL,Quebec,2,1,1995,20.9
North America,Canada,NULL,Quebec,3,1,1995,19.1
North America,Canada,NULL,Quebec,7,1,1995,66.2
North America,Canada,NULL,Quebec,8,1,1995,74.5
